"","year","month","date","wave","mort_ratio_dialyse_allcause","mort_ratio_dialyse_covid","mort_ratio_dialyse_cancer_cvd","mort_ratio_transplant_allcause","mort_ratio_transplant_covid","mort_ratio_transplant_cancer","mort_ratio_dialyse_allcause","obs_dialyse_allcause","exp_dialyse_allcause_O_E","smr_dialyse_allcause_O_E","ci_low_dialyse_allcause_O_E","ci_high_dialyse_allcause_O_E","ci_diff_dialyse_allcause_O_E","exp_dialyse_allcause_E","smr_dialyse_allcause_E","ci_low_dialyse_allcause_E","ci_high_dialyse_allcause_E","ci_diff_dialyse_allcause_E","exp_dialyse_allcause_O","smr_dialyse_allcause_O","ci_low_dialyse_allcause_O","ci_high_dialyse_allcause_O","ci_diff_dialyse_allcause_O","mort_ratio_dialyse_covid","obs_dialyse_covid","exp_dialyse_covid_O_E","smr_dialyse_covid_O_E","ci_low_dialyse_covid_O_E","ci_high_dialyse_covid_O_E","ci_diff_dialyse_covid_O_E","exp_dialyse_covid_E","smr_dialyse_covid_E","ci_low_dialyse_covid_E","ci_high_dialyse_covid_E","ci_diff_dialyse_covid_E","exp_dialyse_covid_O","smr_dialyse_covid_O","ci_low_dialyse_covid_O","ci_high_dialyse_covid_O","ci_diff_dialyse_covid_O","mort_ratio_dialyse_cancer_cvd","obs_dialyse_cancer_cvd","exp_dialyse_cancer_cvd_O_E","smr_dialyse_cancer_cvd_O_E","ci_low_dialyse_cancer_cvd_O_E","ci_high_dialyse_cancer_cvd_O_E","ci_diff_dialyse_cancer_cvd_O_E","exp_dialyse_cancer_cvd_E","smr_dialyse_cancer_cvd_E","ci_low_dialyse_cancer_cvd_E","ci_high_dialyse_cancer_cvd_E","ci_diff_dialyse_cancer_cvd_E","exp_dialyse_cancer_cvd_O","smr_dialyse_cancer_cvd_O","ci_low_dialyse_cancer_cvd_O","ci_high_dialyse_cancer_cvd_O","ci_diff_dialyse_cancer_cvd_O","mort_ratio_transplant_allcause","obs_transplant_allcause","exp_transplant_allcause_O_E","smr_transplant_allcause_O_E","ci_low_transplant_allcause_O_E","ci_high_transplant_allcause_O_E","ci_diff_transplant_allcause_O_E","exp_transplant_allcause_E","smr_transplant_allcause_E","ci_low_transplant_allcause_E","ci_high_transplant_allcause_E","ci_diff_transplant_allcause_E","exp_transplant_allcause_O","smr_transplant_allcause_O","ci_low_transplant_allcause_O","ci_high_transplant_allcause_O","ci_diff_transplant_allcause_O","mort_ratio_transplant_covid","obs_transplant_covid","exp_transplant_covid_O_E","smr_transplant_covid_O_E","ci_low_transplant_covid_O_E","ci_high_transplant_covid_O_E","ci_diff_transplant_covid_O_E","exp_transplant_covid_E","smr_transplant_covid_E","ci_low_transplant_covid_E","ci_high_transplant_covid_E","ci_diff_transplant_covid_E","exp_transplant_covid_O","smr_transplant_covid_O","ci_low_transplant_covid_O","ci_high_transplant_covid_O","ci_diff_transplant_covid_O","obs_transplant_cancer_cvd","exp_transplant_cancer_cvd_O_E","smr_transplant_cancer_cvd_O_E","ci_low_transplant_cancer_cvd_O_E","ci_high_transplant_cancer_cvd_O_E","ci_diff_transplant_cancer_cvd_O_E","exp_transplant_cancer_cvd_E","smr_transplant_cancer_cvd_E","ci_low_transplant_cancer_cvd_E","ci_high_transplant_cancer_cvd_E","ci_diff_transplant_cancer_cvd_E","exp_transplant_cancer_cvd_O","smr_transplant_cancer_cvd_O","ci_low_transplant_cancer_cvd_O","ci_high_transplant_cancer_cvd_O","ci_diff_transplant_cancer_cvd_O"
"71",2021,11,2021-11-01,"after vacc & delta",0.0168690958164642,0.00253036437246964,0.00590418353576248,0.00510377679482817,0.00170125893160939,0.00170125893160939,0.0168690958164642,100,22.0524337778052,4.53,3.67,5.33,0.832,22.0524337778052,4.53,4.38,4.53,0.077,22.0524337778052,4.53,3.58,5.35,0.884,0.00253036437246964,15,4.56681647407441,2.85,1.45,4.54,1.547,4.56681647407441,2.85,2.7,2.93,0.113,4.56681647407441,2.85,1.31,4.38,1.533,0.00590418353576248,35,9.2030393635722,3.59,2.43,4.74,1.158,9.2030393635722,3.59,3.44,3.63,0.097,9.2030393635722,3.59,2.39,4.78,1.195,0.00510377679482817,45,10.8769764252802,4.32,2.95,5.4,1.223,10.8769764252802,4.32,4.14,4.31,0.088,10.8769764252802,4.32,3.13,5.52,1.195,0.00170125893160939,15,1.76407343741026,8.5,4.36,12.62,4.133,1.76407343741026,8.5,7.85,8.67,0.412,1.76407343741026,8.5,4.53,12.47,3.968,15,5.27014254943008,3.04,1.68,4.56,1.44,5.27014254943008,3.04,2.93,3.1,0.088,5.27014254943008,3.04,1.71,4.74,1.518
"72",2021,12,2021-12-01,"after vacc & delta",0.0144385935111262,0.00169865806013249,0.00594530321046373,0.00735294117647059,0.00339366515837104,0.00169683257918552,0.0144385935111262,85,23.4440917187617,3.58,2.81,4.33,0.759,23.4440917187617,3.58,3.49,3.61,0.06,23.4440917187617,3.58,2.82,4.31,0.746,0.00169865806013249,10,5.04344903162007,1.98,0.8,3.31,1.257,5.04344903162007,1.98,1.9,2.06,0.075,5.04344903162007,1.98,0.79,3.17,1.19,0.00594530321046373,35,9.61678927139871,3.54,2.4,4.63,1.114,9.61678927139871,3.54,3.4,3.58,0.092,9.61678927139871,3.54,2.29,4.58,1.144,0.00735294117647059,65,11.5831926255272,5.78,4.4,7.1,1.349,11.5831926255272,5.78,5.6,5.83,0.114,11.5831926255272,5.78,4.32,7.08,1.381,0.00339366515837104,30,2.04921033552137,13.66,8.83,19.12,5.144,2.04921033552137,13.66,12.91,14.18,0.632,2.04921033552137,13.66,9.27,18.06,4.392,15,5.52572788653316,2.53,1.28,3.93,1.324,5.52572788653316,2.53,2.45,2.6,0.074,5.52572788653316,2.53,1.27,3.98,1.357
"73",2022,1,2022-01-01,"omicron",0.015205271160669,NA,0.00506842372022301,0.00508646998982706,NA,0.00226065332881203,0.015205271160669,90,26.7567241215344,3.4,2.65,4.04,0.696,26.7567241215344,3.4,3.29,3.42,0.065,26.7567241215344,3.4,2.73,4.11,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00506842372022301,30,13.5577051867039,2.36,1.58,3.13,0.777,13.5577051867039,2.36,2.26,2.39,0.068,13.5577051867039,2.36,1.55,3.17,0.811,0.00508646998982706,45,11.8151654253182,3.72,2.56,4.8,1.121,11.8151654253182,3.72,3.6,3.75,0.078,11.8151654253182,3.72,2.62,4.82,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6.41570766696358,3.12,1.85,4.36,1.255,6.41570766696358,3.12,2.97,3.17,0.096,6.41570766696358,3.12,1.87,4.52,1.325
"74",2022,2,2022-02-01,"omicron",0.0151184276835209,NA,0.00503947589450697,0.00451824240370496,0.00112956060092624,0.00112956060092624,0.0151184276835209,90,23.7305264297889,3.79,3.06,4.54,0.741,23.7305264297889,3.79,3.66,3.82,0.08,23.7305264297889,3.79,2.99,4.55,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00503947589450697,30,12.040945605097,2.57,1.73,3.48,0.877,12.040945605097,2.57,2.47,2.62,0.075,12.040945605097,2.57,1.74,3.49,0.872,0.00451824240370496,40,10.3993432811156,3.94,2.76,5.03,1.138,10.3993432811156,3.94,3.79,3.96,0.088,10.3993432811156,3.94,2.79,5,1.106,0.00112956060092624,10,0.774218071087507,15.5,6.58,23.69,8.551,0.774218071087507,15.5,13.86,16.33,1.237,0.774218071087507,15.5,7.75,23.28,7.766,10,5.82237851335403,1.89,0.85,3.05,1.1,5.82237851335403,1.89,1.82,1.94,0.058,5.82237851335403,1.89,0.86,3.09,1.116
"75",2022,3,2022-03-01,"omicron",0.0168947457340767,NA,0.00506842372022301,0.00676742612226483,0.00281976088427701,0.00225580870742161,0.0168947457340767,100,26.5906328742283,3.69,2.92,4.38,0.73,26.5906328742283,3.69,3.56,3.7,0.067,26.5906328742283,3.69,2.97,4.33,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00506842372022301,30,12.9277989590011,2.32,1.52,3.11,0.797,12.9277989590011,2.32,2.23,2.35,0.063,12.9277989590011,2.32,1.55,3.1,0.774,0.00676742612226483,60,11.9335656080445,4.94,3.74,6.12,1.188,11.9335656080445,4.94,4.75,4.95,0.104,11.9335656080445,4.94,3.77,6.12,1.174,0.00281976088427701,25,1.05648768009472,22.72,14.06,31.71,8.826,1.05648768009472,22.72,20.66,23.73,1.531,1.05648768009472,22.72,13.25,31.24,8.992,20,6.45175207365825,2.94,1.69,4.17,1.237,6.45175207365825,2.94,2.83,3,0.085,6.45175207365825,2.94,1.7,4.34,1.317
"76",2022,4,2022-04-01,"omicron",0.0152027027027027,NA,0.00422297297297297,0.00507843358537411,0.0011285407967498,0.0016928111951247,0.0152027027027027,90,23.8942090919311,3.68,2.9,4.41,0.751,23.8942090919311,3.68,3.56,3.7,0.068,23.8942090919311,3.68,2.93,4.44,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00422297297297297,25,11.7501208821804,2.04,1.21,2.85,0.823,11.7501208821804,2.04,1.96,2.07,0.056,11.7501208821804,2.04,1.27,2.81,0.767,0.00507843358537411,45,10.6824510586035,4.31,3.09,5.44,1.172,10.6824510586035,4.31,4.1,4.29,0.095,10.6824510586035,4.31,3,5.43,1.217,0.0011285407967498,10,0.599833084736406,18.34,8.13,28.81,10.338,0.599833084736406,18.34,16.32,19.54,1.61,0.599833084736406,18.34,8.34,28.34,10.003,15,5.86454138496436,2.39,1.17,3.6,1.217,5.86454138496436,2.39,2.26,2.4,0.072,5.86454138496436,2.39,1.19,3.58,1.194
"77",2022,5,2022-05-01,"omicron",0.0118664180369554,NA,0.00339040515341583,0.00395167663994581,NA,0.00169357570283392,0.0118664180369554,70,20.9128709200146,3.44,2.64,4.17,0.764,20.9128709200146,3.44,3.33,3.47,0.072,20.9128709200146,3.44,2.68,4.16,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00339040515341583,20,11.0820164059368,1.71,1,2.51,0.759,11.0820164059368,1.71,1.65,1.75,0.048,11.0820164059368,1.71,0.99,2.44,0.722,0.00395167663994581,35,10.0647542208958,3.58,2.44,4.67,1.114,10.0647542208958,3.58,3.41,3.57,0.08,10.0647542208958,3.58,2.38,4.67,1.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.76802092152066,2.77,1.43,3.97,1.27,5.76802092152066,2.77,2.6,2.76,0.083,5.76802092152066,2.77,1.39,3.99,1.3
"78",2022,6,2022-06-01,"omicron",0.0118423278633057,NA,0.00338352224665877,0.00337533753375337,NA,0.00112511251125112,0.0118423278633057,70,19.4530508877208,3.6,2.77,4.33,0.776,19.4530508877208,3.6,3.46,3.61,0.074,19.4530508877208,3.6,2.72,4.32,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00338352224665877,20,10.2867266178586,2.04,1.17,2.97,0.897,10.2867266178586,2.04,1.96,2.08,0.058,10.2867266178586,2.04,1.17,2.92,0.875,0.00337533753375337,30,9.55883206206525,3.14,2.02,4.23,1.101,9.55883206206525,3.14,3,3.14,0.072,9.55883206206525,3.14,2.09,4.08,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.53717654092186,2.17,1.07,3.36,1.142,5.53717654092186,2.17,2.07,2.2,0.068,5.53717654092186,2.17,0.9,3.25,1.174
"79",2022,7,2022-07-01,"omicron",0.0135800373451027,NA,0.00509251400441351,0.00393214245590383,NA,0.00168520390967307,0.0135800373451027,80,19.2767476587382,4.25,3.33,5.02,0.845,19.2767476587382,4.25,4.1,4.26,0.08,19.2767476587382,4.25,3.27,5.14,0.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00509251400441351,30,9.56103575103954,3.03,1.99,4.09,1.051,9.56103575103954,3.03,2.91,3.08,0.087,9.56103575103954,3.03,1.99,4.08,1.047,0.00393214245590383,35,9.53791975837395,3.67,2.4,4.78,1.193,9.53791975837395,3.67,3.51,3.68,0.085,9.53791975837395,3.67,2.51,4.82,1.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.35881231237784,2.43,1.14,3.87,1.365,5.35881231237784,2.43,2.33,2.48,0.075,5.35881231237784,2.43,1.12,3.73,1.306
"80",2022,8,2022-08-01,"omicron",0.0144067796610169,NA,0.00508474576271186,0.00336775931746744,NA,0.00112258643915582,0.0144067796610169,85,18.0166380784176,4.83,3.79,5.69,0.951,18.0166380784176,4.83,4.66,4.85,0.097,18.0166380784176,4.83,3.83,5.72,0.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00508474576271186,30,9.31267550340967,3.33,2.15,4.43,1.141,9.31267550340967,3.33,3.18,3.38,0.1,9.31267550340967,3.33,2.15,4.51,1.181,0.00336775931746744,30,9.19447019885305,3.48,2.29,4.61,1.159,9.19447019885305,3.48,3.38,3.53,0.078,9.19447019885305,3.48,2.28,4.68,1.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.33767977762082,1.87,0.9,2.99,1.043,5.33767977762082,1.87,1.8,1.92,0.06,5.33767977762082,1.87,0.94,3.18,1.124
"81",2022,9,2022-09-01,"omicron",0.0145051194539249,NA,0.00597269624573379,0.00224039430939845,NA,0.00168029573204884,0.0145051194539249,85,16.468473304527,5.16,4.08,6.08,0.997,16.468473304527,5.16,4.97,5.18,0.106,16.468473304527,5.16,4.01,6.07,1.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00597269624573379,35,8.63626705040824,3.82,2.57,5.14,1.288,8.63626705040824,3.82,3.66,3.88,0.108,8.63626705040824,3.82,2.55,5.21,1.332,0.00224039430939845,20,8.85898833396579,2.48,1.46,3.51,1.022,8.85898833396579,2.48,2.4,2.51,0.058,8.85898833396579,2.48,1.47,3.5,1.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.11150859671802,2.54,1.31,3.91,1.298,5.11150859671802,2.54,2.43,2.58,0.078,5.11150859671802,2.54,1.17,3.91,1.369
"82",2022,10,2022-10-01,"omicron",0.015405682985279,NA,0.00513522766175967,0.00391411317378663,NA,0.00167747707447998,0.015405682985279,90,18.259461969227,4.93,3.87,5.93,1.032,18.259461969227,4.93,4.75,4.94,0.094,18.259461969227,4.93,3.89,5.81,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00513522766175967,30,8.95268033583593,3.57,2.36,4.73,1.186,8.95268033583593,3.57,3.44,3.62,0.095,8.95268033583593,3.57,2.35,4.8,1.229,0.00391411317378663,35,9.8503661765982,3.55,2.41,4.7,1.143,9.8503661765982,3.55,3.42,3.57,0.076,9.8503661765982,3.55,2.33,4.67,1.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.38507673266257,2.41,1.12,3.7,1.287,5.38507673266257,2.41,2.32,2.47,0.073,5.38507673266257,2.41,1.3,3.71,1.207
"83",2022,11,2022-11-01,"omicron",0.0129444252675181,NA,0.00431480842250604,0.00333926981300089,NA,0.00111308993766696,0.0129444252675181,75,16.8593990514435,4.39,3.4,5.3,0.953,16.8593990514435,4.39,4.24,4.42,0.088,16.8593990514435,4.39,3.32,5.28,0.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00431480842250604,25,8.68799021645279,2.76,1.71,3.87,1.08,8.68799021645279,2.76,2.66,2.82,0.078,8.68799021645279,2.76,1.73,3.91,1.093,0.00333926981300089,30,9.49282037364126,2.95,1.9,4.08,1.09,9.49282037364126,2.95,2.86,2.99,0.068,9.49282037364126,2.95,1.9,4.01,1.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.33543594109554,1.87,0.77,3.01,1.12,5.33543594109554,1.87,1.82,1.93,0.056,5.33543594109554,1.87,0.75,3.19,1.218
"84",2022,12,2022-12-01,"omicron",0.0147084270635058,NA,0.00519120955182558,0.00443508149462246,NA,0.00221754074731123,0.0147084270635058,85,21.2293059492633,3.96,3.14,4.71,0.784,21.2293059492633,3.96,3.84,3.97,0.067,21.2293059492633,3.96,3.11,4.76,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00519120955182558,30,10.0586203356126,2.88,1.88,3.92,1.018,10.0586203356126,2.88,2.78,2.92,0.072,10.0586203356126,2.88,1.89,3.88,0.994,0.00443508149462246,40,11.4924177133391,3.65,2.52,4.65,1.066,11.4924177133391,3.65,3.51,3.66,0.076,11.4924177133391,3.65,2.52,4.7,1.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6.02204559217131,3.65,2.14,5.12,1.487,6.02204559217131,3.65,3.48,3.69,0.107,6.02204559217131,3.65,2.16,5.15,1.495
"85",2023,1,2023-01-01,"no covid period",0.0172146668961956,NA,0.00516440006885867,0.00387553980733031,NA,0.00166094563171299,0.0172146668961956,100,27.3622684952269,3.73,3.06,4.37,0.657,27.3622684952269,3.73,3.61,3.73,0.063,27.3622684952269,3.73,3,4.35,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516440006885867,30,12.9702427899318,2.39,1.61,3.19,0.791,12.9702427899318,2.39,2.3,2.42,0.062,12.9702427899318,2.39,1.54,3.24,0.848,0.00387553980733031,35,12.4932632970755,2.88,1.93,3.72,0.895,12.4932632970755,2.88,2.74,2.85,0.057,12.4932632970755,2.88,1.92,3.76,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6.45128765053146,2.48,1.25,3.72,1.231,6.45128765053146,2.48,2.37,2.51,0.074,6.45128765053146,2.48,1.4,3.72,1.163
"86",2023,2,2023-02-01,"no covid period",0.0146249139710943,NA,0.00430144528561597,0.0038716814159292,NA,0.00165929203539823,0.0146249139710943,85,22.5404740917004,3.68,2.87,4.36,0.745,22.5404740917004,3.68,3.56,3.7,0.073,22.5404740917004,3.68,2.93,4.39,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00430144528561597,25,11.4818245023676,2.09,1.36,2.93,0.785,11.4818245023676,2.09,2,2.12,0.059,11.4818245023676,2.09,1.31,2.96,0.827,0.0038716814159292,35,10.3639622494472,3.18,2.05,4.22,1.084,10.3639622494472,3.18,3.07,3.21,0.069,10.3639622494472,3.18,2.12,4.25,1.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.72572882701684,2.62,1.38,4.02,1.316,5.72572882701684,2.62,2.52,2.68,0.08,5.72572882701684,2.62,1.4,3.85,1.225
"87",2023,3,2023-03-01,"no covid period",0.0181755236281807,NA,0.0069240090012117,0.00440383133325994,NA,0.00220191566662997,0.0181755236281807,105,25.1524767381895,4.17,3.38,4.93,0.774,25.1524767381895,4.17,4.03,4.18,0.075,25.1524767381895,4.17,3.34,4.85,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069240090012117,40,12.4674366972076,3.21,2.19,4.13,0.969,12.4674366972076,3.21,3.09,3.26,0.087,12.4674366972076,3.21,2.25,4.17,0.963,0.00440383133325994,40,11.7673799313017,3.48,2.4,4.49,1.045,11.7673799313017,3.48,3.32,3.46,0.068,11.7673799313017,3.48,2.38,4.5,1.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6.37337500601926,2.82,1.58,4.09,1.256,6.37337500601926,2.82,2.68,2.84,0.08,6.37337500601926,2.82,1.57,4.08,1.255
"88",2023,4,2023-04-01,"no covid period",0.0113260149851891,NA,0.00348492768775048,0.00439415577282215,NA,0.00164780841480831,0.0113260149851891,65,19.7754422649807,3.24,2.47,3.99,0.759,19.7754422649807,3.24,3.12,3.25,0.065,19.7754422649807,3.24,2.48,3.94,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00348492768775048,20,10.3216613216669,1.94,1.08,2.8,0.858,10.3216613216669,1.94,1.87,1.98,0.054,10.3216613216669,1.94,1.07,2.81,0.872,0.00439415577282215,40,9.57625027499766,4.18,2.91,5.42,1.254,9.57625027499766,4.18,4.01,4.19,0.093,9.57625027499766,4.18,2.92,5.33,1.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.43555654423495,2.39,1.11,3.68,1.284,5.43555654423495,2.39,2.27,2.41,0.071,5.43555654423495,2.39,1.1,3.68,1.288
"89",2023,5,2023-05-01,"no covid period",0.0104257167680278,NA,0.00347523892267593,0.00274243089074155,NA,0.00109697235629662,0.0104257167680278,60,19.292833029436,3.16,2.43,3.87,0.72,19.292833029436,3.16,3.05,3.18,0.067,19.292833029436,3.16,2.38,3.89,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00347523892267593,20,10.3025384409567,2.04,1.26,2.86,0.8,10.3025384409567,2.04,1.96,2.08,0.058,10.3025384409567,2.04,1.16,2.91,0.874,0.00274243089074155,25,9.37398850625888,2.88,1.84,3.91,1.036,9.37398850625888,2.88,2.79,2.92,0.067,9.37398850625888,2.88,1.81,3.95,1.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.41582710519953,2.22,1.09,3.44,1.176,5.41582710519953,2.22,2.13,2.26,0.066,5.41582710519953,2.22,0.92,3.51,1.295
"90",2023,6,2023-06-01,"no covid period",0.0130366765166,NA,0.00521467060664001,0.00273194186427713,NA,0.00163916511856628,0.0130366765166,75,18.5676087249766,3.93,3.04,4.69,0.825,18.5676087249766,3.93,3.79,3.95,0.082,18.5676087249766,3.93,3.02,4.74,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00521467060664001,30,9.75533641630219,3.08,2,4.19,1.092,9.75533641630219,3.08,2.95,3.13,0.09,9.75533641630219,3.08,2.05,4.1,1.025,0.00273194186427713,25,9.29904712034218,2.69,1.72,3.73,1.009,9.29904712034218,2.69,2.58,2.7,0.06,9.29904712034218,2.69,1.61,3.66,1.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.27367597349234,2.47,1.14,3.92,1.39,5.27367597349234,2.47,2.38,2.53,0.075,5.27367597349234,2.47,1.33,3.79,1.233
"91",2023,7,2023-07-01,"no covid period",0.0138937130948246,NA,0.00521014241055922,0.00272568687309202,NA,0.00109027474923681,0.0138937130948246,80,16.5712905045105,4.95,3.81,5.93,1.058,16.5712905045105,4.95,4.76,4.96,0.1,16.5712905045105,4.95,3.8,5.97,1.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00521014241055922,30,9.03266702103832,3.1,2.09,4.15,1.03,9.03266702103832,3.1,2.97,3.14,0.084,9.03266702103832,3.1,1.99,4.1,1.052,0.00272568687309202,25,8.95891740394675,3.01,1.91,4.03,1.061,8.95891740394675,3.01,2.89,3.03,0.07,8.95891740394675,3.01,2.01,4.13,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.30857969884346,2.07,0.94,3.31,1.189,5.30857969884346,2.07,1.98,2.11,0.064,5.30857969884346,2.07,0.94,3.2,1.13
"92",2023,8,2023-08-01,"no covid period",0.0138888888888889,NA,0.00520833333333333,0.00271857329273597,NA,0.00108742931709439,0.0138888888888889,80,15.8027440956307,5.13,4.05,6.16,1.051,15.8027440956307,5.13,4.93,5.14,0.105,15.8027440956307,5.13,3.92,6.07,1.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00520833333333333,30,8.37389642781601,3.58,2.37,4.81,1.216,8.37389642781601,3.58,3.42,3.64,0.107,8.37389642781601,3.58,2.39,4.78,1.194,0.00271857329273597,25,8.86340504450139,3.05,1.91,4.18,1.134,8.86340504450139,3.05,2.9,3.04,0.067,8.86340504450139,3.05,2.03,4.06,1.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.12566289242899,2.15,0.97,3.52,1.272,5.12566289242899,2.15,2.06,2.19,0.066,5.12566289242899,2.15,0.98,3.51,1.268
"93",2023,9,2023-09-01,"no covid period",0.0122014990413108,NA,0.00522921387484748,0.00325485515894543,NA,0.00108495171964848,0.0122014990413108,70,15.0125116528264,4.8,3.73,5.79,1.029,15.0125116528264,4.8,4.63,4.82,0.092,15.0125116528264,4.8,3.73,5.8,1.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00522921387484748,30,7.83119265296491,3.7,2.43,5.02,1.294,7.83119265296491,3.7,3.56,3.76,0.098,7.83119265296491,3.7,2.3,4.98,1.341,0.00325485515894543,30,8.88848309348376,3.38,2.15,4.57,1.207,8.88848309348376,3.38,3.24,3.41,0.081,8.88848309348376,3.38,2.25,4.39,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.0759688498153,1.97,0.8,3.23,1.218,5.0759688498153,1.97,1.9,2.03,0.062,5.0759688498153,1.97,0.79,3.35,1.281
"94",2023,10,2023-10-01,"no covid period",0.0157177785539644,NA,0.00611246943765281,0.00324254215304799,NA,NA,0.0157177785539644,90,16.3883443922061,5.61,4.4,6.64,1.119,16.3883443922061,5.61,5.39,5.61,0.11,16.3883443922061,5.61,4.33,6.77,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00611246943765281,35,8.35171067296558,4.43,3.02,5.84,1.411,8.35171067296558,4.43,4.24,4.49,0.125,8.35171067296558,4.43,2.99,5.75,1.377,0.00324254215304799,30,9.61711292153729,3.33,2.27,4.46,1.095,9.61711292153729,3.33,3.21,3.36,0.076,9.61711292153729,3.33,2.18,4.37,1.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
