"","year","month","date","wave","mort_ratio_dialyse_allcause","mort_ratio_dialyse_covid","mort_ratio_dialyse_cancer_cvd","mort_ratio_transplant_allcause","mort_ratio_transplant_covid","mort_ratio_transplant_cancer","mort_ratio_dialyse_allcause","obs_dialyse_allcause","exp_dialyse_allcause_O_E","smr_dialyse_allcause_O_E","ci_low_dialyse_allcause_O_E","ci_high_dialyse_allcause_O_E","ci_diff_dialyse_allcause_O_E","exp_dialyse_allcause_E","smr_dialyse_allcause_E","ci_low_dialyse_allcause_E","ci_high_dialyse_allcause_E","ci_diff_dialyse_allcause_E","exp_dialyse_allcause_O","smr_dialyse_allcause_O","ci_low_dialyse_allcause_O","ci_high_dialyse_allcause_O","ci_diff_dialyse_allcause_O","mort_ratio_dialyse_covid","obs_dialyse_covid","exp_dialyse_covid_O_E","smr_dialyse_covid_O_E","ci_low_dialyse_covid_O_E","ci_high_dialyse_covid_O_E","ci_diff_dialyse_covid_O_E","exp_dialyse_covid_E","smr_dialyse_covid_E","ci_low_dialyse_covid_E","ci_high_dialyse_covid_E","ci_diff_dialyse_covid_E","exp_dialyse_covid_O","smr_dialyse_covid_O","ci_low_dialyse_covid_O","ci_high_dialyse_covid_O","ci_diff_dialyse_covid_O","mort_ratio_dialyse_cancer_cvd","obs_dialyse_cancer_cvd","exp_dialyse_cancer_cvd_O_E","smr_dialyse_cancer_cvd_O_E","ci_low_dialyse_cancer_cvd_O_E","ci_high_dialyse_cancer_cvd_O_E","ci_diff_dialyse_cancer_cvd_O_E","exp_dialyse_cancer_cvd_E","smr_dialyse_cancer_cvd_E","ci_low_dialyse_cancer_cvd_E","ci_high_dialyse_cancer_cvd_E","ci_diff_dialyse_cancer_cvd_E","exp_dialyse_cancer_cvd_O","smr_dialyse_cancer_cvd_O","ci_low_dialyse_cancer_cvd_O","ci_high_dialyse_cancer_cvd_O","ci_diff_dialyse_cancer_cvd_O","mort_ratio_transplant_allcause","obs_transplant_allcause","exp_transplant_allcause_O_E","smr_transplant_allcause_O_E","ci_low_transplant_allcause_O_E","ci_high_transplant_allcause_O_E","ci_diff_transplant_allcause_O_E","exp_transplant_allcause_E","smr_transplant_allcause_E","ci_low_transplant_allcause_E","ci_high_transplant_allcause_E","ci_diff_transplant_allcause_E","exp_transplant_allcause_O","smr_transplant_allcause_O","ci_low_transplant_allcause_O","ci_high_transplant_allcause_O","ci_diff_transplant_allcause_O","mort_ratio_transplant_covid","obs_transplant_covid","exp_transplant_covid_O_E","smr_transplant_covid_O_E","ci_low_transplant_covid_O_E","ci_high_transplant_covid_O_E","ci_diff_transplant_covid_O_E","exp_transplant_covid_E","smr_transplant_covid_E","ci_low_transplant_covid_E","ci_high_transplant_covid_E","ci_diff_transplant_covid_E","exp_transplant_covid_O","smr_transplant_covid_O","ci_low_transplant_covid_O","ci_high_transplant_covid_O","ci_diff_transplant_covid_O","obs_transplant_cancer_cvd","exp_transplant_cancer_cvd_O_E","smr_transplant_cancer_cvd_O_E","ci_low_transplant_cancer_cvd_O_E","ci_high_transplant_cancer_cvd_O_E","ci_diff_transplant_cancer_cvd_O_E","exp_transplant_cancer_cvd_E","smr_transplant_cancer_cvd_E","ci_low_transplant_cancer_cvd_E","ci_high_transplant_cancer_cvd_E","ci_diff_transplant_cancer_cvd_E","exp_transplant_cancer_cvd_O","smr_transplant_cancer_cvd_O","ci_low_transplant_cancer_cvd_O","ci_high_transplant_cancer_cvd_O","ci_diff_transplant_cancer_cvd_O"
"21",2017,9,2017-09-01,"no covid period",0.00954364046503557,NA,0.00347041471455839,0.00338937093275488,NA,0.00135574837310195,0.00954364046503557,55,15.101277380092,3.64,2.7,4.64,0.972,15.101277380092,3.64,3.56,3.71,0.077,15.101277380092,3.64,2.72,4.57,0.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00347041471455839,20,8.54431933764259,2.34,1.4,3.41,1.006,8.54431933764259,2.34,2.27,2.41,0.069,8.54431933764259,2.34,1.29,3.4,1.055,0.00338937093275488,25,5.67993520363468,4.23,2.56,5.82,1.629,5.67993520363468,4.23,4.11,4.32,0.105,5.67993520363468,4.23,2.46,6.16,1.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.72623446758155,2.95,1.35,4.83,1.743,3.72623446758155,2.95,2.86,3.04,0.091,3.72623446758155,2.95,1.34,4.83,1.744
"22",2017,10,2017-10-01,"no covid period",0.0155601659751037,NA,0.00691562932226833,0.00337336391849953,NA,NA,0.0155601659751037,90,15.8100380809193,5.57,4.34,6.81,1.236,15.8100380809193,5.57,5.43,5.67,0.12,15.8100380809193,5.57,4.36,6.7,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691562932226833,40,9.05219966885694,4.31,3.03,5.68,1.325,9.05219966885694,4.31,4.19,4.42,0.115,9.05219966885694,4.31,2.98,5.63,1.326,0.00337336391849953,25,5.71857945418018,4.55,2.95,6.3,1.675,5.71857945418018,4.55,4.43,4.65,0.11,5.71857945418018,4.55,2.97,6.47,1.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2017,11,2017-11-01,"no covid period",0.0138456213222568,NA,0.00519210799584631,0.00402684563758389,NA,0.00268456375838926,0.0138456213222568,80,16.3631465382954,4.89,3.93,5.98,1.029,16.3631465382954,4.89,4.78,4.98,0.103,16.3631465382954,4.89,3.91,5.99,1.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00519210799584631,30,9.10649991992473,3.4,2.28,4.69,1.202,9.10649991992473,3.4,3.31,3.5,0.095,9.10649991992473,3.4,2.2,4.61,1.209,0.00402684563758389,30,5.85745436511324,5.29,3.55,7.22,1.835,5.85745436511324,5.29,5.16,5.41,0.122,5.85745436511324,5.29,3.59,7.17,1.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3.82264812444248,5.49,3.32,8,2.342,3.82264812444248,5.49,5.3,5.67,0.181,3.82264812444248,5.49,3.14,7.85,2.354
"24",2017,12,2017-12-01,"no covid period",0.018125323666494,NA,0.00776799585706888,0.00200910795606751,NA,NA,0.018125323666494,105,18.5933796950087,5.59,4.5,6.72,1.112,18.5933796950087,5.59,5.47,5.69,0.113,18.5933796950087,5.59,4.52,6.78,1.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00776799585706888,45,10.1559756702622,4.23,3.03,5.43,1.197,10.1559756702622,4.23,4.12,4.34,0.112,10.1559756702622,4.23,3.05,5.51,1.231,0.00200910795606751,15,6.45137763310607,2.17,1.08,3.42,1.167,6.45137763310607,2.17,2.12,2.22,0.05,6.45137763310607,2.17,1.09,3.41,1.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2018,1,2018-01-01,"no covid period",0.01902126923742,NA,0.00691682517724364,0.0033306687982947,NA,0.00133226751931788,0.01902126923742,110,20.0875892034128,5.48,4.45,6.46,1.003,20.0875892034128,5.48,5.36,5.57,0.108,20.0875892034128,5.48,4.43,6.52,1.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00691682517724364,40,10.3538134166087,3.86,2.71,5.05,1.173,10.3538134166087,3.86,3.76,3.96,0.101,10.3538134166087,3.86,2.7,5.02,1.159,0.0033306687982947,25,7.02481756334437,3.42,2.18,4.9,1.357,7.02481756334437,3.42,3.33,3.49,0.076,7.02481756334437,3.42,2.14,4.7,1.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.31361292036195,2.32,0.93,3.92,1.496,4.31361292036195,2.32,2.24,2.38,0.068,4.31361292036195,2.32,0.93,3.71,1.391
"26",2018,2,2018-02-01,"no covid period",0.0182228392919125,NA,0.00607427976397084,0.00397825222119082,NA,0.00198912611059541,0.0182228392919125,105,19.5210335911563,5.28,4.27,6.37,1.047,19.5210335911563,5.28,5.16,5.37,0.102,19.5210335911563,5.28,4.3,6.2,0.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00607427976397084,35,9.57016826270115,3.76,2.64,4.98,1.169,9.57016826270115,3.76,3.65,3.86,0.103,9.57016826270115,3.76,2.61,5.02,1.202,0.00397825222119082,30,6.7936236061401,4.42,2.79,6.03,1.62,6.7936236061401,4.42,4.31,4.51,0.098,6.7936236061401,4.42,2.94,6.04,1.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3.98741615334812,3.26,1.74,5.02,1.641,3.98741615334812,3.26,3.16,3.36,0.096,3.98741615334812,3.26,1.5,5.27,1.881
"27",2018,3,2018-03-01,"no covid period",0.0165794066317627,NA,0.00610820244328098,0.00396667988893296,NA,0.00198333994446648,0.0165794066317627,95,21.9212518453137,4.33,3.4,5.27,0.935,21.9212518453137,4.33,4.25,4.4,0.077,21.9212518453137,4.33,3.47,5.29,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00610820244328098,35,10.5268617239887,3.23,2.19,4.36,1.082,10.5268617239887,3.23,3.14,3.31,0.081,10.5268617239887,3.23,2.18,4.37,1.094,0.00396667988893296,30,7.6834871263211,3.9,2.58,5.25,1.339,7.6834871263211,3.9,3.81,3.97,0.081,7.6834871263211,3.9,2.6,5.21,1.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.41476258524905,2.94,1.36,4.54,1.59,4.41476258524905,2.94,2.86,3.03,0.083,4.41476258524905,2.94,1.59,4.53,1.472
"28",2018,4,2018-04-01,"no covid period",0.012242042672263,NA,0.0043721580972368,0.00328947368421053,NA,0.00197368421052632,0.012242042672263,70,15.6969782154129,4.59,3.53,5.69,1.081,15.6969782154129,4.59,4.48,4.67,0.096,15.6969782154129,4.59,3.5,5.61,1.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043721580972368,25,8.52388543525651,2.93,1.87,4.18,1.156,8.52388543525651,2.93,2.85,3.01,0.079,8.52388543525651,2.93,1.88,4.11,1.115,0.00328947368421053,25,6.13468686007305,3.91,2.52,5.51,1.498,6.13468686007305,3.91,3.81,4,0.095,6.13468686007305,3.91,2.6,5.54,1.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3.84531454632963,3.64,1.81,5.54,1.864,3.84531454632963,3.64,3.52,3.73,0.103,3.84531454632963,3.64,1.82,5.46,1.82
"29",2018,5,2018-05-01,"no covid period",0.0147697654213727,NA,0.00608166811468288,0.0032782585890375,NA,0.001311303435615,0.0147697654213727,85,15.5003113498907,5.55,4.38,6.61,1.119,15.5003113498907,5.55,5.42,5.66,0.123,15.5003113498907,5.55,4.39,6.84,1.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00608166811468288,35,8.75855378848181,4.22,2.92,5.69,1.387,8.75855378848181,4.22,4.1,4.33,0.111,8.75855378848181,4.22,2.97,5.59,1.313,0.0032782585890375,25,5.91430455837446,3.89,2.39,5.57,1.587,5.91430455837446,3.89,3.79,3.97,0.09,5.91430455837446,3.89,2.37,5.58,1.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.83215149661163,2.87,1.3,4.56,1.634,3.83215149661163,2.87,2.78,2.96,0.093,3.83215149661163,2.87,1.04,4.7,1.827
"30",2018,6,2018-06-01,"no covid period",0.012178148921364,NA,0.00521920668058455,0.00196052803555091,NA,NA,0.012178148921364,70,14.6533872867335,4.78,3.79,5.9,1.057,14.6533872867335,4.78,4.67,4.87,0.099,14.6533872867335,4.78,3.62,5.94,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00521920668058455,30,8.26051409937577,3.75,2.4,5.04,1.32,8.26051409937577,3.75,3.64,3.86,0.111,8.26051409937577,3.75,2.54,5.08,1.273,0.00196052803555091,15,5.79993556414235,2.41,1.21,3.72,1.256,5.79993556414235,2.41,2.35,2.47,0.061,5.79993556414235,2.41,1.21,3.62,1.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2018,7,2018-07-01,"no covid period",0.0138888888888889,NA,0.00434027777777778,0.00260179523871471,NA,NA,0.0138888888888889,80,15.4779385156087,5.23,4.11,6.36,1.127,15.4779385156087,5.23,5.11,5.33,0.111,15.4779385156087,5.23,4.13,6.2,1.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00434027777777778,25,8.38912240597612,3.22,2.05,4.39,1.172,8.38912240597612,3.22,3.12,3.31,0.092,8.38912240597612,3.22,2.03,4.41,1.192,0.00260179523871471,20,6.13902821233844,3.09,1.66,4.52,1.43,6.13902821233844,3.09,3.02,3.17,0.074,6.13902821233844,3.09,1.79,4.72,1.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2018,8,2018-08-01,"no covid period",0.0138600138600139,NA,0.0051975051975052,0.00324548877060885,NA,0.00194729326236531,0.0138600138600139,80,15.1851296635376,5.33,4.13,6.46,1.163,15.1851296635376,5.33,5.21,5.44,0.117,15.1851296635376,5.33,4.15,6.59,1.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051975051975052,30,8.42161392117008,3.68,2.46,5.01,1.273,8.42161392117008,3.68,3.57,3.78,0.107,8.42161392117008,3.68,2.26,4.99,1.366,0.00324548877060885,25,6.17771457759691,4.37,2.77,6.12,1.674,6.17771457759691,4.37,4.26,4.47,0.106,6.17771457759691,4.37,2.91,6.15,1.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3.91656736002724,3.83,2.05,5.75,1.846,3.91656736002724,3.83,3.71,3.94,0.116,3.91656736002724,3.83,2.04,5.87,1.915
"33",2018,9,2018-09-01,"no covid period",0.0139178844815588,NA,0.00608907446068198,0.00259134490800726,NA,0.00129567245400363,0.0139178844815588,80,14.3951324513489,5.56,4.37,6.82,1.225,14.3951324513489,5.56,5.43,5.67,0.118,14.3951324513489,5.56,4.38,6.81,1.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00608907446068198,35,7.9494733816256,4.65,3.23,6.22,1.494,7.9494733816256,4.65,4.5,4.79,0.143,7.9494733816256,4.65,3.27,6.04,1.384,0.00259134490800726,20,5.93348653445932,3.37,2.01,4.93,1.459,5.93348653445932,3.37,3.27,3.44,0.084,5.93348653445932,3.37,1.85,4.89,1.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.79839315827479,3.16,1.53,5.07,1.767,3.79839315827479,3.16,3.05,3.25,0.099,3.79839315827479,3.16,1.58,5,1.711
"34",2018,10,2018-10-01,"no covid period",0.0104275286757039,NA,0.00260688216892596,0.00257765175924733,NA,NA,0.0104275286757039,60,15.6183926592931,3.91,2.91,4.95,1.021,15.6183926592931,3.91,3.82,3.98,0.081,15.6183926592931,3.91,2.95,4.93,0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00260688216892596,15,8.84984112785891,1.81,1.01,2.78,0.887,8.84984112785891,1.81,1.76,1.86,0.051,8.84984112785891,1.81,1.02,2.71,0.847,0.00257765175924733,20,6.38603149116346,2.82,1.57,4.2,1.316,6.38603149116346,2.82,2.74,2.87,0.064,6.38603149116346,2.82,1.72,4.07,1.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2018,11,2018-11-01,"no covid period",0.0112165660051769,NA,0.00431406384814495,0.00256739409499358,NA,0.00128369704749679,0.0112165660051769,65,15.6816394896286,4.08,3.1,5.07,0.988,15.6816394896286,4.08,3.98,4.16,0.087,15.6816394896286,4.08,3.06,5.04,0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00431406384814495,25,8.80541142682491,2.84,1.83,4.06,1.115,8.80541142682491,2.84,2.76,2.91,0.078,8.80541142682491,2.84,1.81,3.98,1.082,0.00256739409499358,20,6.33014330200122,3.48,2.03,5.08,1.522,6.33014330200122,3.48,3.39,3.56,0.085,6.33014330200122,3.48,2.05,5.06,1.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.04056638213304,2.47,1,4.16,1.58,4.04056638213304,2.47,2.4,2.55,0.076,4.04056638213304,2.47,1.24,4.21,1.485
"36",2018,12,2018-12-01,"no covid period",0.0137693631669535,NA,0.00516351118760757,0.00191987712786382,NA,0.00127991808524254,0.0137693631669535,80,17.1799336850038,4.66,3.63,5.71,1.041,17.1799336850038,4.66,4.55,4.74,0.095,17.1799336850038,4.66,3.61,5.65,1.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516351118760757,30,9.38535143849721,3.41,2.22,4.63,1.207,9.38535143849721,3.41,3.32,3.49,0.089,9.38535143849721,3.41,2.34,4.58,1.121,0.00191987712786382,15,6.82222803257872,2.49,1.33,3.74,1.204,6.82222803257872,2.49,2.44,2.55,0.054,6.82222803257872,2.49,1.47,3.66,1.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.24420160203016,2.36,1.16,3.97,1.404,4.24420160203016,2.36,2.29,2.42,0.067,4.24420160203016,2.36,0.94,4.01,1.532
"37",2019,1,2019-01-01,"no covid period",0.0163258291802715,NA,0.00601477917167898,0.00318349675283331,NA,0.00127339870113333,0.0163258291802715,95,18.1623338361109,5.12,4.05,6.2,1.073,18.1623338361109,5.12,5.01,5.2,0.097,18.1623338361109,5.12,4.07,6.17,1.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00601477917167898,35,9.69587406559547,3.71,2.55,4.9,1.172,9.69587406559547,3.71,3.61,3.8,0.097,9.69587406559547,3.71,2.58,4.85,1.136,0.00318349675283331,25,7.22029093308848,3.32,2.07,4.73,1.331,7.22029093308848,3.32,3.25,3.39,0.073,7.22029093308848,3.32,2.08,4.71,1.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.40014156189987,2.73,1.32,4.51,1.591,4.40014156189987,2.73,2.64,2.8,0.078,4.40014156189987,2.73,1.36,4.32,1.477
"38",2019,2,2019-02-01,"no covid period",0.0111664662429136,NA,0.00429479470881292,0.00190186382655002,NA,0.00126790921770001,0.0111664662429136,65,16.4867244339309,4,3.06,4.98,0.959,16.4867244339309,4,3.92,4.08,0.081,16.4867244339309,4,3.09,4.91,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00429479470881292,25,8.56560178049073,2.8,1.76,3.91,1.075,8.56560178049073,2.8,2.73,2.88,0.075,8.56560178049073,2.8,1.63,3.85,1.109,0.00190186382655002,15,6.76125816579555,2.51,1.35,3.84,1.244,6.76125816579555,2.51,2.46,2.57,0.059,6.76125816579555,2.51,1.48,3.7,1.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.01836320591184,2.99,1.49,4.72,1.617,4.01836320591184,2.99,2.9,3.07,0.087,4.01836320591184,2.99,1.49,4.73,1.618
"39",2019,3,2019-03-01,"no covid period",0.0144730120892219,NA,0.00510812191384301,0.00316215532506957,NA,0.00189729319504174,0.0144730120892219,85,17.7883371652955,4.72,3.77,5.67,0.948,17.7883371652955,4.72,4.62,4.8,0.09,17.7883371652955,4.72,3.77,5.79,1.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510812191384301,30,9.39323559489764,3.3,2.24,4.46,1.111,9.39323559489764,3.3,3.2,3.38,0.089,9.39323559489764,3.3,2.13,4.47,1.171,0.00316215532506957,25,7.3335224233023,3.41,2.18,4.81,1.312,7.3335224233023,3.41,3.33,3.48,0.076,7.3335224233023,3.41,2.18,4.77,1.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.48096018369668,2.9,1.54,4.64,1.55,4.48096018369668,2.9,2.82,2.99,0.088,4.48096018369668,2.9,1.56,4.46,1.451
"40",2019,4,2019-04-01,"no covid period",0.0127964511175567,NA,0.00426548370585224,0.00252206809583859,NA,NA,0.0127964511175567,75,16.0409312289448,4.68,3.63,5.79,1.079,16.0409312289448,4.68,4.57,4.76,0.093,16.0409312289448,4.68,3.62,5.8,1.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426548370585224,25,8.66961819394062,3.11,1.97,4.25,1.143,8.66961819394062,3.11,3.03,3.19,0.085,8.66961819394062,3.11,1.96,4.27,1.153,0.00252206809583859,20,6.75093240392191,2.81,1.62,4.07,1.224,6.75093240392191,2.81,2.75,2.88,0.069,6.75093240392191,2.81,1.63,4.15,1.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2019,5,2019-05-01,"no covid period",0.0127833645815579,NA,0.00426112152718596,0.00251698968034231,NA,NA,0.0127833645815579,75,15.7523391574222,4.63,3.55,5.72,1.088,15.7523391574222,4.63,4.53,4.72,0.092,15.7523391574222,4.63,3.62,5.71,1.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426112152718596,25,8.6653454119956,2.77,1.76,3.81,1.022,8.6653454119956,2.77,2.69,2.84,0.075,8.6653454119956,2.77,1.73,3.81,1.039,0.00251698968034231,20,6.68894050088696,2.84,1.62,4.2,1.292,6.68894050088696,2.84,2.78,2.91,0.065,6.68894050088696,2.84,1.64,4.19,1.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2019,6,2019-06-01,"no covid period",0.0110789159706835,NA,0.00426112152718596,0.00250752256770311,NA,0.00125376128385156,0.0110789159706835,65,14.6745557836438,4.57,3.48,5.64,1.076,14.6745557836438,4.57,4.46,4.65,0.095,14.6745557836438,4.57,3.54,5.66,1.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00426112152718596,25,8.14456682103281,3.32,2.12,4.67,1.276,8.14456682103281,3.32,3.22,3.41,0.095,8.14456682103281,3.32,2.09,4.67,1.289,0.00250752256770311,20,6.47703483620927,3.09,1.85,4.46,1.305,6.47703483620927,3.09,3.01,3.15,0.07,6.47703483620927,3.09,1.85,4.32,1.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.06514692728573,2.46,1.19,4.23,1.516,4.06514692728573,2.46,2.39,2.54,0.078,4.06514692728573,2.46,0.98,4.18,1.599
"43",2019,7,2019-07-01,"no covid period",0.0119128658951668,NA,0.00510551395507148,0.00311993011356546,NA,0.00124797204542618,0.0119128658951668,70,15.3052776414016,4.64,3.65,5.82,1.085,15.3052776414016,4.64,4.53,4.72,0.093,15.3052776414016,4.64,3.59,5.75,1.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510551395507148,30,8.75257198299592,3.66,2.47,4.99,1.257,8.75257198299592,3.66,3.55,3.75,0.103,8.75257198299592,3.66,2.4,5.03,1.314,0.00311993011356546,25,6.85994926329973,3.94,2.53,5.55,1.51,6.85994926329973,3.94,3.84,4.02,0.09,6.85994926329973,3.94,2.48,5.39,1.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.34556908706886,2.76,1.35,4.55,1.599,4.34556908706886,2.76,2.68,2.85,0.085,4.34556908706886,2.76,1.38,4.37,1.496
"44",2019,8,2019-08-01,"no covid period",0.0127183313549262,NA,0.00508733254197049,0.00310945273631841,NA,0.00186567164179104,0.0127183313549262,75,14.7613475807153,5.08,4,6.31,1.158,14.7613475807153,5.08,4.97,5.18,0.107,14.7613475807153,5.08,3.93,6.16,1.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00508733254197049,30,8.22202735132343,3.53,2.3,4.91,1.304,8.22202735132343,3.53,3.42,3.62,0.1,8.22202735132343,3.53,2.19,4.86,1.338,0.00310945273631841,25,6.61800166089382,3.63,2.12,5.25,1.57,6.61800166089382,3.63,3.54,3.7,0.083,6.61800166089382,3.63,2.27,5.14,1.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.11688653106183,3.89,2.15,5.92,1.889,4.11688653106183,3.89,3.77,3.99,0.112,4.11688653106183,3.89,2.19,5.83,1.822
"45",2019,9,2019-09-01,"no covid period",0.0110057568574331,NA,0.00423298340670505,0.00372208436724566,NA,0.00186104218362283,0.0110057568574331,65,14.0921078692812,4.75,3.63,5.93,1.149,14.0921078692812,4.75,4.64,4.84,0.101,14.0921078692812,4.75,3.55,5.89,1.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00423298340670505,25,7.87171156357073,3.3,2.04,4.52,1.239,7.87171156357073,3.3,3.21,3.39,0.089,7.87171156357073,3.3,2.16,4.7,1.27,0.00372208436724566,30,6.34907843051382,4.88,3.3,6.56,1.632,6.34907843051382,4.88,4.77,4.99,0.111,6.34907843051382,4.88,3.15,6.62,1.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4.02391686616525,3.98,2.22,5.94,1.859,4.02391686616525,3.98,3.84,4.09,0.126,4.02391686616525,3.98,2.24,6.21,1.988
